 time,CH1 ,CH2 ,CH3 ,CH4 ,CH5 ,CH6 ,CH7 ,CH8 ,CNT ,Freq  ,Latency ,Urevent  
 24-11-06 22:37:12.760,-458066,-816095,-895229,-570686,-714207,-628577,-662744,-742355,9782,0,9582,4
 24-11-06 22:37:12.761,-458073,-816132,-895336,-570837,-714339,-628728,-662982,-742566,9783,0,9582,4
 24-11-06 22:37:12.770,-458269,-816202,-895580,-571174,-714697,-629171,-663353,-742922,9784,0,9582,4
 24-11-06 22:37:12.770,-458336,-816301,-895709,-571289,-714829,-629160,-663484,-742990,9785,0,9582,4
 24-11-06 22:37:12.770,-458373,-816402,-895793,-571322,-714905,-629130,-663599,-742984,9786,0,9582,4
 24-11-06 22:37:12.770,-458216,-816171,-895525,-571134,-714595,-628842,-663176,-742771,9787,0,9582,4
 24-11-06 22:37:12.770,-458103,-816001,-895231,-570877,-714442,-628576,-662869,-742537,9788,0,9582,4
 24-11-06 22:37:12.770,-458027,-815840,-895036,-570626,-714276,-628390,-662536,-742402,9789,0,9582,4
 24-11-06 22:37:12.770,-457993,-815655,-894805,-570432,-714057,-628308,-662109,-742167,9790,0,9582,4
 24-11-06 22:37:12.770,-457897,-815402,-894459,-570157,-713703,-627995,-661537,-741835,9791,0,9582,4
 24-11-06 22:37:12.770,-457757,-814964,-893976,-569697,-713138,-627609,-660634,-741384,9792,0,9582,4
 24-11-06 22:37:12.771,-457799,-814690,-893687,-569437,-713112,-627726,-660295,-741255,9793,0,9582,4
 24-11-06 22:37:12.772,-458141,-814715,-893653,-569492,-713555,-628413,-660407,-741347,9794,0,9582,4
 24-11-06 22:37:12.772,-458304,-815060,-893984,-569639,-713841,-628727,-660912,-741417,9795,0,9582,4
 24-11-06 22:37:12.774,-458234,-815179,-894002,-569651,-713676,-628498,-660814,-741404,9796,0,9582,4
 24-11-06 22:37:12.776,-458021,-814952,-893761,-569582,-713328,-628111,-660446,-741276,9797,0,9582,4
 24-11-06 22:37:12.776,-457994,-814739,-893669,-569629,-713334,-628052,-660289,-741374,9798,0,9582,4
 24-11-06 22:37:12.777,-458389,-814791,-893865,-569913,-713761,-628561,-660621,-741822,9799,0,9582,4
 24-11-06 22:37:12.779,-458842,-814830,-894072,-570243,-713993,-628909,-660886,-742363,9800,0,9582,4
 24-11-06 22:37:12.779,-458589,-814728,-894077,-570269,-713751,-628541,-660966,-742472,9801,0,9582,4
 24-11-06 22:37:12.780,-458272,-815196,-894546,-570581,-714017,-628491,-661967,-742751,9802,0,9582,4
 24-11-06 22:37:12.781,-458176,-815664,-895007,-570823,-714387,-628551,-662762,-742863,9803,0,9582,4
 24-11-06 22:37:12.782,-458137,-815819,-895277,-570992,-714592,-628497,-663157,-742953,9804,0,9582,4
 24-11-06 22:37:12.784,-458415,-815922,-895359,-571186,-714900,-629076,-663419,-743241,9805,0,9582,4
 24-11-06 22:37:12.784,-458507,-815862,-895411,-571209,-714949,-629377,-663493,-743373,9806,0,9582,4
 24-11-06 22:37:12.785,-458162,-815832,-895413,-571119,-714967,-629377,-663608,-743196,9807,0,9582,4
 24-11-06 22:37:12.788,-457996,-815724,-895204,-570977,-714891,-629322,-663252,-742886,9808,0,9582,4
 24-11-06 22:37:12.788,-457933,-815376,-894703,-570586,-714339,-628857,-662351,-742536,9809,0,9582,4
 24-11-06 22:37:12.788,-457814,-815062,-894299,-570145,-713693,-628169,-661507,-742227,9810,0,9582,4
 24-11-06 22:37:12.789,-457830,-815085,-894246,-569901,-713507,-627886,-661347,-742023,9811,0,9582,4
 24-11-06 22:37:12.790,-457712,-814952,-893941,-569572,-713204,-627606,-660958,-741601,9812,0,9582,4
 24-11-06 22:37:12.792,-457605,-814603,-893492,-569211,-712696,-627322,-660242,-741271,9813,0,9582,4
 24-11-06 22:37:12.792,-457701,-814289,-893079,-568819,-712415,-627333,-659427,-741047,9814,0,9582,4
 24-11-06 22:37:12.793,-457790,-814166,-892942,-568679,-712602,-627654,-659138,-740991,9815,0,9582,4
 24-11-06 22:37:12.794,-457671,-814221,-892942,-568684,-712691,-627705,-659239,-740944,9816,0,9582,4
 24-11-06 22:37:12.795,-457536,-814266,-893068,-568783,-712649,-627621,-659451,-741014,9817,0,9582,4
 24-11-06 22:37:12.796,-457378,-814228,-893012,-568859,-712469,-627639,-659441,-741086,9818,0,9582,4
 24-11-06 22:37:12.800,-457405,-814386,-893139,-569080,-712742,-627974,-659951,-741239,9819,0,9582,4
 24-11-06 22:37:12.800,-457716,-814941,-893698,-569643,-713688,-628612,-661164,-741747,9820,0,9582,4
 24-11-06 22:37:12.800,-457821,-815472,-894144,-569938,-713876,-628277,-661997,-742047,9821,0,9582,4
 24-11-06 22:37:12.801,-457940,-815717,-894507,-570194,-713826,-628212,-662401,-742389,9822,0,9582,4
 24-11-06 22:37:12.801,-458353,-815266,-894551,-570438,-714014,-628727,-662261,-742851,9823,0,9582,4
 24-11-06 22:37:12.802,-458229,-815286,-894794,-570669,-714265,-628894,-662507,-743029,9824,0,9582,4
 24-11-06 22:37:12.803,-457719,-815459,-895011,-570640,-714282,-628521,-662773,-742874,9825,0,9582,4
 24-11-06 22:37:12.804,-457618,-815880,-895277,-570827,-714471,-628512,-663289,-742978,9826,0,9582,4
 24-11-06 22:37:12.805,-457836,-816161,-895385,-570953,-714583,-628704,-663594,-743143,9827,0,9582,4
 24-11-06 22:37:12.806,-458119,-816219,-895391,-570938,-714749,-629064,-663482,-743078,9828,0,9582,4
 24-11-06 22:37:12.808,-458277,-816096,-895173,-570721,-714536,-628817,-662892,-742843,9829,0,9582,4
 24-11-06 22:37:12.809,-458217,-815859,-894869,-570477,-714187,-628578,-662201,-742624,9830,0,9582,4
 24-11-06 22:37:12.809,-458215,-815683,-894730,-570352,-714255,-628688,-661955,-742412,9831,0,9582,4
 24-11-06 22:37:12.811,-458241,-815537,-894504,-570090,-714070,-628655,-661534,-742072,9832,0,9582,4
 24-11-06 22:37:12.811,-458252,-815316,-894282,-569871,-713836,-628638,-661077,-741851,9833,0,9582,4
 24-11-06 22:37:12.812,-458523,-815137,-894039,-569763,-713831,-628763,-660671,-741774,9834,0,9582,4
 24-11-06 22:37:12.813,-458636,-814984,-893862,-569690,-713623,-628653,-660378,-741717,9835,0,9582,4
 24-11-06 22:37:12.814,-458571,-814729,-893662,-569521,-713319,-628348,-660119,-741624,9836,0,9582,4
 24-11-06 22:37:12.816,-458549,-814614,-893541,-569596,-713232,-628215,-660099,-741725,9837,0,9582,4
 24-11-06 22:37:12.816,-458186,-814804,-893616,-569783,-713339,-628009,-660497,-741713,9838,0,9582,4
 24-11-06 22:37:12.817,-457789,-815023,-893838,-569908,-713369,-627749,-660999,-741667,9839,0,9582,4
 24-11-06 22:37:12.819,-457952,-815317,-894161,-570120,-713662,-627994,-661527,-741886,9840,0,9582,4
 24-11-06 22:37:12.819,-458161,-815532,-894427,-570457,-713922,-628348,-661864,-742249,9841,0,9582,4
 24-11-06 22:37:12.820,-458108,-815355,-894576,-570669,-713949,-628299,-661932,-742536,9842,0,9582,4
 24-11-06 22:37:12.821,-458126,-815232,-894571,-570771,-713904,-628272,-661779,-742719,9843,0,9582,4
 24-11-06 22:37:12.822,-458465,-815367,-894809,-571092,-714391,-628866,-662059,-743171,9844,0,9582,4
 24-11-06 22:37:12.823,-458522,-815193,-894810,-571069,-714262,-628769,-661792,-743321,9845,0,9582,4
 24-11-06 22:37:12.824,-458377,-815009,-894602,-570892,-713941,-628454,-661426,-743201,9846,0,9582,4
 24-11-06 22:37:12.824,-458211,-815259,-894762,-570794,-713856,-628159,-661752,-743050,9847,0,9582,4
 24-11-06 22:37:12.831,-458072,-815622,-894926,-570742,-713876,-627959,-662204,-742872,9848,0,9582,4
 24-11-06 22:37:12.832,-458346,-816031,-895167,-570854,-714182,-628607,-662633,-742992,9849,0,9582,4
 24-11-06 22:37:12.832,-458295,-815984,-895102,-570700,-714069,-628553,-662479,-742795,9850,0,9582,4
 24-11-06 22:37:12.832,-457873,-815751,-894766,-570397,-713891,-628147,-662344,-742257,9851,0,9582,4
 24-11-06 22:37:12.832,-457702,-815384,-894320,-569945,-713644,-627964,-661810,-741690,9852,0,9582,4
 24-11-06 22:37:12.832,-457749,-815058,-893989,-569687,-713447,-627971,-661089,-741404,9853,0,9582,4
 24-11-06 22:37:12.833,-457779,-814693,-893599,-569431,-713315,-627942,-660282,-741268,9854,0,9582,4
 24-11-06 22:37:12.833,-457852,-814515,-893334,-569260,-713291,-627968,-659877,-741209,9855,0,9582,4
 24-11-06 22:37:12.834,-457984,-814386,-893198,-569193,-713259,-628212,-659831,-741254,9856,0,9582,4
 24-11-06 22:37:12.834,-458175,-814329,-893261,-569264,-713416,-628530,-659938,-741359,9857,0,9582,4
 24-11-06 22:37:12.835,-458044,-814473,-893398,-569416,-713479,-628443,-660170,-741391,9858,0,9582,4
 24-11-06 22:37:12.837,-457749,-814684,-893629,-569476,-713388,-628030,-660504,-741396,9859,0,9582,4
 24-11-06 22:37:12.837,-457697,-814747,-893816,-569652,-713499,-627984,-660896,-741572,9860,0,9582,4
 24-11-06 22:37:12.839,-457869,-814830,-894032,-569979,-713688,-628164,-661294,-741879,9861,0,9582,4
 24-11-06 22:37:12.840,-458038,-814933,-894318,-570377,-713836,-628347,-661832,-742307,9862,0,9582,4
 24-11-06 22:37:12.840,-458123,-815074,-894573,-570626,-713827,-628600,-662131,-742461,9863,0,9582,4
 24-11-06 22:37:12.842,-457416,-815321,-894907,-570726,-714095,-628922,-662434,-741859,9864,0,9582,4
 24-11-06 22:37:12.843,-457116,-815610,-895197,-570882,-714726,-629239,-662866,-741777,9865,0,9582,4
 24-11-06 22:37:12.843,-457907,-815841,-895333,-571101,-714724,-629079,-663348,-742701,9866,0,9582,4
 24-11-06 22:37:12.845,-458213,-815288,-894786,-570818,-713897,-628180,-662606,-743117,9867,0,9582,4
 24-11-06 22:37:12.845,-458026,-814766,-894302,-570467,-713424,-627971,-661804,-742867,9868,0,9582,4
 24-11-06 22:37:12.847,-457793,-814563,-893995,-570197,-713264,-627961,-661318,-742427,9869,0,9582,4
 24-11-06 22:37:12.847,-457847,-814497,-893863,-570092,-713552,-628237,-661252,-742198,9870,0,9582,4
 24-11-06 22:37:12.849,-457891,-814489,-893887,-570041,-713864,-628499,-661242,-742067,9871,0,9582,4
 24-11-06 22:37:12.851,-457764,-814528,-893774,-569754,-713647,-628264,-661028,-741672,9872,0,9582,4
 24-11-06 22:37:12.851,-457886,-814471,-893570,-569544,-713404,-628141,-660741,-741437,9873,0,9582,4
 24-11-06 22:37:12.851,-457768,-814430,-893327,-569256,-713120,-627946,-660286,-741054,9874,0,9582,4
 24-11-06 22:37:12.853,-457341,-814391,-892966,-569062,-712621,-627395,-659732,-740687,9875,0,9582,4
 24-11-06 22:37:12.854,-457195,-814672,-892876,-569010,-712602,-627328,-659789,-740579,9876,0,9582,4
 24-11-06 22:37:12.855,-457320,-814833,-893127,-569177,-712754,-627449,-660031,-740769,9877,0,9582,4
 24-11-06 22:37:12.856,-457251,-814342,-893111,-569186,-712686,-627313,-659835,-740849,9878,0,9582,4
 24-11-06 22:37:12.859,-457301,-814268,-893206,-569253,-712821,-627445,-660039,-741063,9879,0,9582,4
 24-11-06 22:37:12.859,-457737,-814444,-893496,-569622,-713399,-628228,-660477,-741537,9880,0,9582,4
 24-11-06 22:37:12.859,-457905,-814667,-893833,-569957,-713714,-628557,-660837,-741844,9881,0,9582,4
 24-11-06 22:37:12.860,-457694,-814842,-894166,-570214,-713767,-628326,-661392,-742021,9882,0,9582,4
 24-11-06 22:37:12.861,-457653,-815166,-894577,-570526,-714056,-628246,-662165,-742297,9883,0,9582,4
 24-11-06 22:37:12.862,-457674,-815426,-894941,-570793,-714079,-628187,-662480,-742604,9884,0,9582,4
 24-11-06 22:37:12.863,-457842,-815492,-895208,-570934,-714244,-628386,-662629,-742901,9885,0,9582,4
 24-11-06 22:37:12.863,-457852,-815431,-895249,-570921,-714168,-628297,-662573,-742906,9886,0,9582,4
 24-11-06 22:37:12.865,-457540,-815261,-895069,-570669,-713630,-627855,-662224,-742594,9887,0,9582,4
 24-11-06 22:37:12.866,-457666,-815255,-895126,-570750,-714087,-628356,-662382,-742630,9888,0,9582,4
 24-11-06 22:37:12.866,-457718,-815312,-895137,-570711,-714064,-628185,-662433,-742522,9889,0,9582,4
 24-11-06 22:37:12.868,-457546,-815326,-894914,-570404,-713624,-627637,-662192,-742203,9890,0,9582,4
 24-11-06 22:37:12.869,-457603,-815474,-894769,-570221,-713547,-627694,-661961,-742031,9891,0,9582,4
 24-11-06 22:37:12.870,-458304,-815296,-894554,-570127,-713984,-628859,-661461,-742179,9892,0,9582,4
 24-11-06 22:37:12.872,-458720,-815040,-894356,-570096,-714257,-629429,-661128,-742311,9893,0,9582,4
 24-11-06 22:37:12.872,-458507,-814794,-893951,-569784,-713876,-628971,-660685,-741896,9894,0,9582,4
 24-11-06 22:37:12.873,-458191,-814682,-893749,-569614,-713603,-628598,-660348,-741556,9895,0,9582,4
 24-11-06 22:37:12.875,-457761,-814467,-893537,-569434,-713290,-628214,-659954,-741190,9896,0,9582,4
 24-11-06 22:37:12.875,-457642,-814207,-893349,-569342,-713114,-628232,-659702,-741114,9897,0,9582,4
 24-11-06 22:37:12.876,-457744,-814117,-893365,-569332,-713002,-628191,-659767,-741262,9898,0,9582,4
 24-11-06 22:37:12.877,-457890,-814336,-893652,-569587,-713173,-628218,-660250,-741590,9899,0,9582,4
 24-11-06 22:37:12.878,-457710,-814526,-893934,-569781,-713249,-628199,-660635,-741717,9900,0,9582,4
 24-11-06 22:37:12.879,-457499,-814566,-894012,-569886,-713139,-628069,-660699,-741704,9901,0,9582,4
 24-11-06 22:37:12.881,-457494,-814757,-894291,-570236,-713416,-628192,-661159,-741987,9902,0,9582,4
 24-11-06 22:37:12.882,-457564,-814861,-894476,-570484,-713558,-628249,-661499,-742244,9903,0,9582,4
 24-11-06 22:37:12.883,-457397,-814844,-894546,-570643,-713386,-627916,-661602,-742298,9904,0,9582,4
 24-11-06 22:37:12.883,-457111,-814748,-894505,-570562,-712971,-627442,-661386,-742204,9905,0,9582,4
 24-11-06 22:37:12.887,-457282,-814931,-894642,-570702,-713319,-627891,-661671,-742341,9906,0,9582,4
 24-11-06 22:37:12.887,-457381,-815139,-894794,-570842,-713534,-627976,-661934,-742444,9907,0,9582,4
 24-11-06 22:37:12.888,-457220,-815095,-894759,-570710,-713454,-627647,-661977,-742278,9908,0,9582,4
 24-11-06 22:37:12.888,-457351,-815011,-894641,-570557,-713560,-627894,-661989,-742245,9909,0,9582,4
 24-11-06 22:37:12.888,-457776,-815016,-894587,-570565,-713880,-628580,-662038,-742373,9910,0,9582,4
 24-11-06 22:37:12.889,-457998,-814868,-894301,-570374,-713722,-628665,-661444,-742310,9911,0,9582,4
 24-11-06 22:37:12.891,-458021,-814764,-893907,-570023,-713429,-628500,-660862,-742011,9912,0,9582,4
 24-11-06 22:37:12.891,-457831,-814525,-893491,-569714,-712982,-627882,-660430,-741662,9913,0,9582,4
 24-11-06 22:37:12.892,-457450,-814055,-892961,-569290,-712507,-627336,-659591,-741197,9914,0,9582,4
 24-11-06 22:37:12.893,-457031,-813756,-892638,-568989,-712126,-626884,-659145,-740747,9915,0,9582,4
 24-11-06 22:37:12.894,-457107,-813787,-892646,-568956,-712125,-626877,-659259,-740717,9916,0,9582,4
 24-11-06 22:37:12.896,-457775,-814132,-892965,-569290,-712851,-627809,-659841,-741273,9917,0,9582,4
 24-11-06 22:37:12.896,-458153,-814549,-893438,-569741,-713522,-628461,-660681,-741747,9918,0,9582,4
 24-11-06 22:37:12.897,-458123,-814718,-893734,-569957,-713666,-628487,-661100,-741992,9919,0,9582,4
 24-11-06 22:37:12.899,-457826,-814726,-893826,-569945,-713245,-627865,-661007,-741924,9920,0,9582,4
 24-11-06 22:37:12.899,-457637,-814717,-893881,-569986,-713090,-627646,-660965,-741934,9921,0,9582,4
 24-11-06 22:37:12.900,-457795,-814916,-894179,-570434,-713540,-628049,-661564,-742452,9922,0,9582,4
 24-11-06 22:37:12.901,-457933,-815051,-894366,-570844,-713898,-628312,-662004,-742857,9923,0,9582,4
 24-11-06 22:37:12.902,-457901,-815257,-894504,-571067,-714032,-628337,-662244,-743026,9924,0,9582,4
 24-11-06 22:37:12.905,-458087,-815784,-894868,-571322,-714393,-628630,-662875,-743253,9925,0,9582,4
 24-11-06 22:37:12.905,-458124,-815638,-894953,-571306,-714431,-628612,-662917,-743389,9926,0,9582,4
 24-11-06 22:37:12.905,-458123,-815380,-894856,-571289,-714392,-628606,-662870,-743354,9927,0,9582,4
 24-11-06 22:37:12.907,-458386,-815349,-894764,-571253,-714489,-628967,-662818,-743347,9928,0,9582,4
 24-11-06 22:37:12.907,-458406,-815226,-894477,-571058,-714196,-628836,-662185,-743089,9929,0,9582,4
 24-11-06 22:37:12.908,-458307,-815054,-894215,-570809,-713929,-628627,-661686,-742773,9930,0,9582,4
 24-11-06 22:37:12.909,-458317,-814784,-893916,-570547,-713721,-628537,-661016,-742527,9931,0,9582,4
 24-11-06 22:37:12.910,-458547,-814497,-893494,-570156,-713581,-628572,-660333,-742192,9932,0,9582,4
 24-11-06 22:37:12.912,-458661,-814514,-893473,-570053,-713739,-628779,-660499,-742004,9933,0,9582,4
 24-11-06 22:37:12.915,-458324,-814422,-893307,-569766,-713367,-628294,-660216,-741584,9934,0,9582,4
 24-11-06 22:37:12.915,-458012,-814306,-893083,-569544,-713006,-627970,-659831,-741242,9935,0,9582,4
 24-11-06 22:37:12.915,-457921,-814189,-893052,-569523,-712971,-628011,-659891,-741249,9936,0,9582,4
 24-11-06 22:37:12.915,-457864,-814304,-893259,-569769,-713256,-628592,-660519,-741220,9937,0,9582,4
 24-11-06 22:37:12.915,-457252,-814464,-893510,-569960,-713882,-629159,-660927,-740668,9938,0,9582,4
 24-11-06 22:37:12.916,-457257,-814524,-893671,-570144,-714074,-628987,-661017,-740917,9939,0,9582,4
 24-11-06 22:37:12.917,-458274,-814391,-893666,-570268,-713482,-628481,-660794,-741975,9940,0,9582,4
 24-11-06 22:37:12.919,-458651,-814370,-893709,-570318,-713057,-627871,-660817,-742579,9941,0,9582,4
 24-11-06 22:37:12.919,-458427,-814653,-894106,-570635,-713386,-627781,-661549,-742787,9942,0,9582,4
 24-11-06 22:37:12.920,-458382,-815044,-894574,-570981,-713907,-628063,-662386,-742873,9943,0,9582,4
 24-11-06 22:37:12.922,-458161,-815227,-894648,-571096,-713885,-628017,-662677,-742868,9944,0,9582,4
 24-11-06 22:37:12.922,-458217,-815269,-894654,-571147,-713989,-628337,-662801,-742998,9945,0,9582,4
 24-11-06 22:37:12.923,-458496,-815251,-894591,-571256,-714313,-628943,-662912,-743295,9946,0,9582,4
 24-11-06 22:37:12.924,-458343,-815325,-894576,-571199,-714356,-628888,-662889,-743218,9947,0,9582,4
 24-11-06 22:37:12.925,-458246,-815487,-894667,-571162,-714539,-628946,-662949,-743106,9948,0,9582,4
 24-11-06 22:37:12.927,-458282,-815418,-894541,-570965,-714385,-628888,-662613,-743013,9949,0,9582,4
 24-11-06 22:37:12.927,-458092,-815219,-894281,-570648,-713925,-628504,-662098,-742742,9950,0,9582,4
 24-11-06 22:37:12.928,-457746,-814944,-893970,-570321,-713386,-627899,-661510,-742291,9951,0,9582,4
 24-11-06 22:37:12.930,-457539,-814672,-893483,-569874,-712866,-627508,-660736,-741766,9952,0,9582,4
 24-11-06 22:37:12.931,-457472,-814446,-893137,-569500,-712651,-627315,-660219,-741393,9953,0,9582,4
 24-11-06 22:37:12.931,-457721,-814264,-892882,-569296,-712636,-627376,-659844,-741242,9954,0,9582,4
 24-11-06 22:37:12.932,-458263,-814081,-892696,-569452,-713034,-628294,-659604,-741477,9955,0,9582,4
 24-11-06 22:37:12.933,-458158,-813910,-892527,-569355,-712730,-628077,-659152,-741389,9956,0,9582,4
 24-11-06 22:37:12.935,-457747,-813837,-892499,-569176,-712404,-627512,-659122,-741136,9957,0,9582,4
 24-11-06 22:37:12.936,-457641,-813968,-892647,-569307,-712484,-627444,-659455,-741210,9958,0,9582,4
 24-11-06 22:37:12.942,-457680,-814010,-892772,-569481,-712560,-627558,-659607,-741376,9959,0,9582,4
 24-11-06 22:37:12.943,-457756,-814299,-893148,-569719,-712958,-627872,-660118,-741563,9960,0,9582,4
 24-11-06 22:37:12.943,-457772,-814649,-893535,-569951,-713170,-627953,-660686,-741745,9961,0,9582,4
 24-11-06 22:37:12.943,-457797,-814714,-893846,-570218,-713269,-628026,-661068,-742087,9962,0,9582,4
 24-11-06 22:37:12.943,-457777,-814846,-894092,-570440,-713357,-628021,-661486,-742253,9963,0,9582,4
 24-11-06 22:37:12.943,-457791,-814993,-894304,-570692,-713572,-628124,-661832,-742458,9964,0,9582,4
 24-11-06 22:37:12.943,-458297,-815460,-894786,-571121,-714533,-629231,-662906,-743024,9965,0,9582,4
 24-11-06 22:37:12.943,-458655,-816086,-895447,-571441,-715252,-629715,-664041,-743423,9966,0,9582,4
 24-11-06 22:37:12.944,-458425,-816084,-895388,-571228,-714851,-629080,-663840,-743147,9967,0,9582,4
 24-11-06 22:37:12.946,-457986,-816031,-895276,-570901,-714467,-628476,-663544,-742778,9968,0,9582,4
 24-11-06 22:37:12.946,-457869,-815834,-895081,-570658,-714284,-628569,-663118,-742602,9969,0,9582,4
 24-11-06 22:37:12.947,-458006,-815611,-894767,-570455,-714044,-628789,-662634,-742506,9970,0,9582,4
 24-11-06 22:37:12.948,-457884,-815479,-894414,-570207,-713777,-628565,-662323,-742207,9971,0,9582,4
 24-11-06 22:37:12.949,-457852,-815192,-893916,-569795,-713486,-628167,-661519,-741727,9972,0,9582,4
 24-11-06 22:37:12.951,-457739,-814907,-893552,-569443,-713095,-627784,-660786,-741257,9973,0,9582,4
 24-11-06 22:37:12.951,-457862,-814684,-893307,-569251,-713132,-628032,-660357,-741136,9974,0,9582,4
 24-11-06 22:37:12.953,-457799,-814570,-893135,-569097,-713105,-628008,-660152,-741012,9975,0,9582,4
 24-11-06 22:37:12.954,-457809,-814464,-893091,-569153,-713130,-628066,-660083,-740974,9976,0,9582,4
 24-11-06 22:37:12.954,-457804,-814416,-893059,-569249,-713172,-628117,-660004,-741044,9977,0,9582,4
 24-11-06 22:37:12.956,-457606,-814264,-892917,-569237,-712824,-627682,-659694,-741111,9978,0,9582,4
 24-11-06 22:37:12.957,-457553,-814299,-893122,-569431,-712901,-627656,-660092,-741388,9979,0,9582,4
 24-11-06 22:37:12.957,-457648,-814667,-893595,-569808,-713336,-627988,-661064,-741592,9980,0,9582,4
 24-11-06 22:37:12.959,-457907,-815417,-894185,-570192,-713929,-628409,-662109,-741915,9981,0,9582,4
 24-11-06 22:37:12.959,-458141,-816112,-894854,-570679,-714410,-628766,-663064,-742406,9982,0,9582,4
 24-11-06 22:37:12.960,-458098,-815666,-894806,-570781,-714246,-628528,-662911,-742555,9983,0,9582,4
 24-11-06 22:37:12.961,-458029,-815384,-894734,-570772,-714036,-628185,-662782,-742591,9984,0,9582,4
 24-11-06 22:37:12.963,-458048,-815424,-894852,-570836,-714134,-628214,-662862,-742667,9985,0,9582,4
